work_id	volume_file	volume_title	volume_date	prenom_auteur	nom_auteur	volume_edition_id	first_edition	first_edition_titre	first_edition_date	list_edition_bnf
286	gallica_btv1b8600178v	Ysaie le triste filz Tristan de Lesnois, jadis chevalier de la table ronde, et de la royne Izeut de Cornouaille...	1522	none	none	cb33652568b	cb33652568b	Ysaie le triste filz Tristan de Lesnois, jadis chevalier de la table ronde, et de la royne Izeut de Cornouaille...	1522	cb33652568b
287	NA	Le Cinquième et dernier livre des Bergeries de Julliette... de l'invention d'Ollenix du Mont-Sacré,...	1598	none	Ollenix du Mont-Sacré	cb30973383f	cb30973383f	Le Cinquième et dernier livre des Bergeries de Julliette... de l'invention d'Ollenix du Mont-Sacré,...	1598	cb30973383f
288	gallica_bpt6k8707863r	Le premier [-second] livre des Bergeries de Julliette , auquel par les amours des bergers et bergères l'on void les effects différents de l'amour, avec cinq histoires comiques racontées en cinq journées par cinq bergères et plusieurs échoz, énigmes, chansons, sonnets, élégies et stances, ensemble une pastoralle en vers françois à l'imitation des Italiens... de l'invention d'Ollenix du Mont-Sacré,...	1585	none	Ollenix du Mont-Sacré	cb30973377h	cb30973377h	Le premier [-second] livre des Bergeries de Julliette , auquel par les amours des bergers et bergères l'on void les effects différents de l'amour, avec cinq histoires comiques racontées en cinq journées par cinq bergères et plusieurs échoz, énigmes, chansons, sonnets, élégies et stances, ensemble une pastoralle en vers françois à l'imitation des Italiens... de l'invention d'Ollenix du Mont-Sacré,...	1585	cb30973377h, cb30973368j
289	NA	NA	NA	none	Ollenix du Mont-Sacré	NA	cb309733823	Le Quatrième livre des Bergeries de Julliette... ensemble la tragédie d'Isabelle ; de l'invention d'Ollenix du Mont-Sacré	1595	cb309733823
290	gallica_bpt6k87078645	Le second livre des bergeries de Julliette . Auquel comme au premier, sont traictez les divers effectz d'amour, avec plusieurs discours moraux, non moins profitables que plaisans, diverses poësies, tant sonnetz, echoz, enigmes, chansons, elegies &amp;amp; stances. Avec cinq histoires comiques, discouruës en cinq journees, par cinq pasteurs. Ensemble, les oeuvres poëtiques de la docte bergere Julliette. De l'invention d'Ollenix du Mont-Sacré gentilhomme du Maine. Seconde edition reveuë &amp;amp; corrigée par l'autheur. A tres-illustre &amp;amp; vertueux seigneur, monseigneur le duc d'Espernon, pair de France, &amp;amp;c.	1588	none	Ollenix du Mont-Sacré	cb39985269j	cb39985269j	Le second livre des bergeries de Julliette . Auquel comme au premier, sont traictez les divers effectz d'amour, avec plusieurs discours moraux, non moins profitables que plaisans, diverses poësies, tant sonnetz, echoz, enigmes, chansons, elegies &amp;amp; stances. Avec cinq histoires comiques, discouruës en cinq journees, par cinq pasteurs. Ensemble, les oeuvres poëtiques de la docte bergere Julliette. De l'invention d'Ollenix du Mont-Sacré gentilhomme du Maine. Seconde edition reveuë &amp;amp; corrigée par l'autheur. A tres-illustre &amp;amp; vertueux seigneur, monseigneur le duc d'Espernon, pair de France, &amp;amp;c.	1588	cb39985269j, cb30973380d
291	NA	NA	NA	none	Ollenix du Mont-Sacré	NA	cb30973381r	Le Troisième livre des Bergeries de Julliette... ensemble la Diane pastourele, ou Fable bocagère de l'invention d'Ollenix du Mont-Sacré,...	1594	cb30973381r
292	NA	NA	NA	none	Ollenix du Mont-Sacré	NA	cb30973365h	Les Amours de Cléandre et Domiphille . Par lesquelles se remarque la perfection de la vertu de chasteté... Le tout de l'invention d'Ollenix du Mont-sacré, gentilhomme du Mayne	1597	cb30973365h
293	gbooks_svBmAAAAcAAJ	Oeuvre de la chasteté , qui se remarque par les diverses fortunes, adventures et fidelles amours de Criniton et Lydie. Livre premier, ensemble La tragédie de Cléopâtre, le tout de l'invention d'Ollenix du Mont-Sacré,...	1595	none	Ollenix du Mont-Sacré	NA	cb30973375t	Oeuvre de la chasteté , qui se remarque par les diverses fortunes, adventures et fidelles amours de Criniton et Lydie. Livre premier, ensemble La tragédie de Cléopâtre, le tout de l'invention d'Ollenix du Mont-Sacré,...	1595	cb30973375t
294	gallica_bpt6k133948x	Les Affections d'amour... joinctes les Narrations d'amour, de Plutarque...	1555	none	Parthénios de Nicée	cb30450347k	cb310620487	Les Affections d'amour de Parthénius,... joinctes les Narrations d'amour de Plutarche, nouvellement mises en françoys par Jehan Fournier,...	1555	cb310620487, cb30450347k, cb31062050s, cb310620514
295	gallica_bpt6k1040598q	Les ordonnances généralles d'amour , envoyées au seigneur baron Myrlingues, chancelier des isles Hyères, pour faire estroictement garder par les vassaux dudict seigneur, en la jurisdiction de la Pierre au laict et autres lieux de l'obéissance dudit seigneur	1574	Étienne	Pasquier	cb31064017f	cb310640163	Ordonnances généralles d'amour, envoyées au seigneur baron de Myrlingues, chancelier des îles Hyères, pour faire estroictement garder par les vassaulx dudict seigneur, en sa jurisdiction de la Pierre au laict et aultres lieux de l'obéissance dudict seigneur	1564	cb310640163, cb31064017f
295	gallica_bpt6k1527357x	Ordonnances généralles d'amour, envoyées au seigneur baron de Myrlingues, chancelier des îles Hyères, pour faire estroictement garder par les vassaulx dudict seigneur, en sa jurisdiction de la Pierre au laict et aultres lieux de l'obéissance dudict seigneur	1564	Étienne	Pasquier	cb310640163	cb310640163	Ordonnances généralles d'amour, envoyées au seigneur baron de Myrlingues, chancelier des îles Hyères, pour faire estroictement garder par les vassaulx dudict seigneur, en sa jurisdiction de la Pierre au laict et aultres lieux de l'obéissance dudict seigneur	1564	cb310640163, cb31064017f
296	gallica_bpt6k15106244	La conqueste de Grèce faicte par le très preux et redoubté en chevalerie Philippe de Madien, aultrement dit le Chevalier à l'esparvier blanc, hystoire moult recréative et délectable...	1528	none	Perrinet Du Pin	cb310872770	cb310872770	La conqueste de Grèce faicte par le très preux et redoubté en chevalerie Philippe de Madien, aultrement dit le Chevalier à l'esparvier blanc, hystoire moult recréative et délectable...	1528	cb310872770, cb33536830v
296	gallica_bpt6k15203711	LHystoire &amp;amp; conqueste de Grece faicte par Philippe de Madien, aultrement dict le chevalier a lesparvier blanc, lequel par ses vertueuses oeuvres fut couronne roy de sept royaulmes dont il fist plusieurs grans fais darmes comme pourrez ouyr cy apres. Imprime nouvellement a Paris.	1543	none	Perrinet Du Pin	cb33536830v	cb310872770	La conqueste de Grèce faicte par le très preux et redoubté en chevalerie Philippe de Madien, aultrement dit le Chevalier à l'esparvier blanc, hystoire moult recréative et délectable...	1528	cb310872770, cb33536830v
296	gallica_bpt6k5577256c	La conqueste de Grèce faicte par le très preux et redoubté en chevalerie Philippe de Madien, aultrement dit le Chevalier à l'esparvier blanc, hystoire moult recréative et délectable...	1528	none	Perrinet Du Pin	cb310872770	cb310872770	La conqueste de Grèce faicte par le très preux et redoubté en chevalerie Philippe de Madien, aultrement dit le Chevalier à l'esparvier blanc, hystoire moult recréative et délectable...	1528	cb310872770, cb33536830v
297	gallica_bpt6k1521453r	Singulier et proufitable exemple pour toutes femmes mariées qui veullent faire leur devoir en mariage envers Dieu et leurs marys et avoir louenge du monde : l'ystoire de dame Grisilidis, jadis marquise de Saluces [par François Pétrarque]	1500	none	Pétrarque	cb31094389r	cb31094389r	Singulier et proufitable exemple pour toutes femmes mariées qui veullent faire leur devoir en mariage envers Dieu et leurs marys et avoir louenge du monde : l'ystoire de dame Grisilidis, jadis marquise de Saluces [par François Pétrarque]	1500	cb31094389r
298	gallica_btv1b8600048c	Olivier de Castille et Artus d'Algarbe	1482	none	Philippe Camus	cb33518889k	cb33518889k	Olivier de Castille et Artus d'Algarbe	1482	cb33518889k, cb335188887
298	gallica_btv1b8600129c	Olivier de Castille et Artus dalgarbe	1511	none	Philippe Camus	cb335188887	cb33518889k	Olivier de Castille et Artus d'Algarbe	1482	cb33518889k, cb335188887
299	NA	NA	NA	Alessandro	Piccolomini	NA	cb31241299c	Instruction pour les jeunes dames, par la mère et fille d'alliance	1597	cb31241299c
300	gallica_bpt6k111109d	L'Ystoire des deux vrays amans Eurial et la belle Lucresse - (Fol. a ijro : ) S'ensuyt l'Ystoire de Eurial et Lucresse conpillée par Enée Silvius et translatée de latin en françoys par maistre Antithus,... à la prière et requeste des dames.	1494	none	Pie	cb32528459m	cb32528459m	L'Ystoire des deux vrays amans Eurial et la belle Lucresse - (Fol. a ijro : ) S'ensuyt l'Ystoire de Eurial et Lucresse conpillée par Enée Silvius et translatée de latin en françoys par maistre Antithus,... à la prière et requeste des dames.	1494	cb32528459m
301	NA	NA	NA	none	Pirolon	NA	cb31117121t	Lettres nouvelles contenantes le privilège et auctorité d'avoir deux femmes... - Fol. 4 r° : Donné en Papagosse, le pénultième jour d'apvril Mil.D.XXXVI. Ainsi signé : Pirolon	1536	cb31117121t
302	NA	NA	NA	none	Pirolon	NA	cb31117120g	Lettres nouvelles pour manière de provision à tous ceux qui désirent d'estre mariez deux fois en accomplissant ce que Nostre Seigneur a dict : crescite et multiplicamini et replete terram. - Fol. 4 r° : Donné à Romme, le xxviii jour de décembre, l'an de grâce mil cinq cens vingtz troys... Ainsi signé : Pirolon	1523	cb31117120g
303	gallica_btv1b86001657	Les Facecies de Poge translatees de latin en francoys qui traictent de plusieurs nouvelles choses moralles	1549	Le	Pogge	cb311268629	cb311268629	Les Facecies de Poge translatees de latin en francoys qui traictent de plusieurs nouvelles choses moralles	1549	cb311268629
304	gallica_bpt6k8707105w	L'Esté de Benigne Poissenot,... contenant trois journées où sont déduites plusieurs histoires et propos récréatifs tenus par trois escoliers ; avec un traité paradoxique fait en dialogue, auquel est monstré qu'il vaut mieux estre en adversité qu'en prospérité	1583	Bénigne	Poissenot	cb311290337	cb311290337	L'Esté de Benigne Poissenot,... contenant trois journées où sont déduites plusieurs histoires et propos récréatifs tenus par trois escoliers ; avec un traité paradoxique fait en dialogue, auquel est monstré qu'il vaut mieux estre en adversité qu'en prospérité	1583	cb311290337
305	gallica_bpt6k87071069	Nouvelles histoires tragiques de Bénigne Poissenot,... Ensemble une lettre à un amy, contenant la description d'une merveille appellée la froidière, veue par l'autheur en la Franche Compté de Bourgogne	1586	Bénigne	Poissenot	cb31129034k	cb31129034k	Nouvelles histoires tragiques de Bénigne Poissenot,... Ensemble une lettre à un amy, contenant la description d'une merveille appellée la froidière, veue par l'autheur en la Franche Compté de Bourgogne	1586	cb31129034k
306	NA	NA	NA	Jean	Prévost	NA	cb31150142x	Les Amours de la belle Du Luc, où est démonstrée la vengeance d'Amour en vers ceux qui mesdisent de l'honneur des dames, par J. P[révost], sr de Gontier...	1598	cb31150142x
307	gallica_bpt6k1040504n	Dialogue de la lycanthropie ou Transformation d'hommes en loups, vulgairement dits loups-garous, et si telle se peut faire . Auquel en discourant est traicté de la manière de se contregarder des enchantemens &amp;amp; sorcelleries,... par F. Claude Prieur,...	1596	Claude	Prieur	cb31151378q	cb31151378q	Dialogue de la lycanthropie ou Transformation d'hommes en loups, vulgairement dits loups-garous, et si telle se peut faire . Auquel en discourant est traicté de la manière de se contregarder des enchantemens &amp;amp; sorcelleries,... par F. Claude Prieur,...	1596	cb31151378q
308	gallica_bpt6k87078823	Bringuenarilles, cousin germain de Fessepinte	1545	François	Rabelais	cb31167611x	cb31167611x	Bringuenarilles, cousin germain de Fessepinte	1545	cb31167611x
309	gallica_bpt6k1040342n	La Vie treshorrificque du grand Gargantua, pere de Pantagruel, jadis composee par M. Alcofribas, abstracteur de quinte essence. Livre plein de pantagruelisme	1542	François	Rabelais	cb311673818	cb311676248	Le Grant roy de Gargantua. Les grandes cronicques du grant et énorme géant Gargantua, contenant sa généalogie, la grandeur et force de son corps. Aussi les faictz d'armes qu'il fist pour le roy Artus, comme verrez cy après. Imprimé nouvellement	1525	cb311676248, cb31167619p, cb311673771, cb31167378c, cb31167380x, cb31167379q, cb31167382m, cb311673818, cb32551778n, cb311674221
309	gallica_btv1b550060429	La Plaisante et joyeuse histoyre du grand geant Gargantua. Prochainement reveue, et de beaucoup augmentée par l'autheur mesme	1542	François	Rabelais	cb31167382m	cb311676248	Le Grant roy de Gargantua. Les grandes cronicques du grant et énorme géant Gargantua, contenant sa généalogie, la grandeur et force de son corps. Aussi les faictz d'armes qu'il fist pour le roy Artus, comme verrez cy après. Imprimé nouvellement	1525	cb311676248, cb31167619p, cb311673771, cb31167378c, cb31167380x, cb31167379q, cb31167382m, cb311673818, cb32551778n, cb311674221
309	gallica_btv1b86000209	Gargantua. La Vie inestimable du grand Gargantua, père de Pantagruel ,  jadis composée par l'abstracteur de quinte essence. Livre plein de pantagruélisme	1535	François	Rabelais	cb31167378c	cb311676248	Le Grant roy de Gargantua. Les grandes cronicques du grant et énorme géant Gargantua, contenant sa généalogie, la grandeur et force de son corps. Aussi les faictz d'armes qu'il fist pour le roy Artus, comme verrez cy après. Imprimé nouvellement	1525	cb311676248, cb31167619p, cb311673771, cb31167378c, cb31167380x, cb31167379q, cb31167382m, cb311673818, cb32551778n, cb311674221
309	gallica_btv1b8609586k	Gargantua	1534	François	Rabelais	cb311673771	cb311676248	Le Grant roy de Gargantua. Les grandes cronicques du grant et énorme géant Gargantua, contenant sa généalogie, la grandeur et force de son corps. Aussi les faictz d'armes qu'il fist pour le roy Artus, comme verrez cy après. Imprimé nouvellement	1525	cb311676248, cb31167619p, cb311673771, cb31167378c, cb31167380x, cb31167379q, cb31167382m, cb311673818, cb32551778n, cb311674221
309	gallica_btv1b8609588d	Les Grandes et inestimables cronicques du grant et énorme géant Gargantua, contenant sa généalogie, la grandeur et force de son corps. Aussi les merveilleux faictz d'armes qu'il fist pour le roy Artus, comme verrez cy après. Imprimé nouvellement	1532	François	Rabelais	cb31167619p	cb311676248	Le Grant roy de Gargantua. Les grandes cronicques du grant et énorme géant Gargantua, contenant sa généalogie, la grandeur et force de son corps. Aussi les faictz d'armes qu'il fist pour le roy Artus, comme verrez cy après. Imprimé nouvellement	1525	cb311676248, cb31167619p, cb311673771, cb31167378c, cb31167380x, cb31167379q, cb31167382m, cb311673818, cb32551778n, cb311674221
310	NA	NA	NA	François	Rabelais	NA	cb31167403r	Grands annales, ou Croniques très véritables des gestes merveilleux du grand Gargantua et Pantagruel son filz, roy des Dipsodes, enchronicquez par feu Maistre Alcofribas, abstracteur de quinte essence	1542	cb31167403r
311	gallica_btv1b86246450	L'Isle sonante, par M. Francoys Rabelays, qui n'a point encores esté imprimée ne mise en lumiere : en laquelle est continuée la navigation faicte par Pantagruel, Panurge et autres ses officiers	1562	François	Rabelais	cb31167562j	cb31167562j	L'Isle sonante, par M. Francoys Rabelays, qui n'a point encores esté imprimée ne mise en lumiere : en laquelle est continuée la navigation faicte par Pantagruel, Panurge et autres ses officiers	1562	cb31167562j
312	gallica_bpt6k1040596w	La navigation du compaignon à la bouteille, avec le discours des ars et sciences de maistre Hambrelin	1576	François	Rabelais	cb334921421	cb311676128	La navigation du compaignon à la bouteille	1547	cb311676128, cb334921421
312	gallica_btv1b86000224	La navigation du compaignon à la bouteille	1547	François	Rabelais	cb311676128	cb311676128	La navigation du compaignon à la bouteille	1547	cb311676128, cb334921421
313	gallica_bpt6k1075184p	Le cinquiesme et dernier livre des faicts et dicts heroïques du bon Pantagruel, composé par M. François Rabelais, docteur en medecine . Auquel est contenu la visitation de l'oracle de la dive Bacbuc, &amp;amp; le mot de la Bouteille : pour lequel avoir, est entrepris tout ce long voyage. Nouvellement mis en lumiere.	1564	François	Rabelais	cb31167418s	cb31167418s	Le cinquiesme et dernier livre des faicts et dicts heroïques du bon Pantagruel, composé par M. François Rabelais, docteur en medecine . Auquel est contenu la visitation de l'oracle de la dive Bacbuc, &amp;amp; le mot de la Bouteille : pour lequel avoir, est entrepris tout ce long voyage. Nouvellement mis en lumiere.	1564	cb31167418s, cb31167420b, cb311674194
314	gallica_btv1b86000276	Le Quart livre des faictz et dictz héroïques du noble Pantagruel. Composé par M. François Rabelais, docteur en médecine et calloier des isles Hieres	1548	François	Rabelais	cb31167411c	cb31167411c	Le Quart livre des faictz et dictz héroïques du noble Pantagruel. Composé par M. François Rabelais, docteur en médecine et calloier des isles Hieres	1548	cb31167411c, cb31167414d, cb311674163, cb31167415r, cb31167417f
314	gallica_btv1b86095870	Le Quart livre des faicts et dicts heéroiques du bon Pantagruel. Composé par M. François Rabelais docteur en medicine.	1552	François	Rabelais	cb31167414d	cb31167411c	Le Quart livre des faictz et dictz héroïques du noble Pantagruel. Composé par M. François Rabelais, docteur en médecine et calloier des isles Hieres	1548	cb31167411c, cb31167414d, cb311674163, cb31167415r, cb31167417f
315	gallica_btv1b8600026s	Tiers livre des faictz et dictz héroïques du noble Pantagruel, composés par M. Franç. Rabelais, docteur en médecine et calloier des isles Hieres... Nouvellement imprimé, reveu et corrigé, et de nouveau historié	1547	François	Rabelais	cb311674074	cb31167405f	Tiers livre des faictz et dictz heroïques du noble Pantagruel : composez par M. Franç. Rabelais docteur en médecine, &amp;amp; calloïer des Isles Hieres. L'auteur susdict supplie les lecteurs benevoles, soy reserver a rire au soixante &amp;amp; dixhuytiesme livre.	1546	cb31167405f, cb31167406s, cb311674074, cb31167408g, cb31167409t
315	gallica_btv1b8600033x	Le Tiers livre des faicts et dicts heroiques du bon Pantagruel :  composé par M. Fran. Rabelais docteur en medicine. Reveu, &amp;amp; corrigé par l'autheur, sus la censure antique. L'autheur susdict supplie les lecteurs benevoles, soy reserver à rire au soixante &amp;amp; dixhuytiesme livre.	1552	François	Rabelais	cb31167408g	cb31167405f	Tiers livre des faictz et dictz heroïques du noble Pantagruel : composez par M. Franç. Rabelais docteur en médecine, &amp;amp; calloïer des Isles Hieres. L'auteur susdict supplie les lecteurs benevoles, soy reserver a rire au soixante &amp;amp; dixhuytiesme livre.	1546	cb31167405f, cb31167406s, cb311674074, cb31167408g, cb31167409t
315	gallica_btv1b8624647t	Tiers livre des faictz et dictz heroïques du noble Pantagruel : composez par M. Franç. Rabelais docteur en médecine, &amp;amp; calloïer des Isles Hieres. L'auteur susdict supplie les lecteurs benevoles, soy reserver a rire au soixante &amp;amp; dixhuytiesme livre.	1546	François	Rabelais	cb31167405f	cb31167405f	Tiers livre des faictz et dictz heroïques du noble Pantagruel : composez par M. Franç. Rabelais docteur en médecine, &amp;amp; calloïer des Isles Hieres. L'auteur susdict supplie les lecteurs benevoles, soy reserver a rire au soixante &amp;amp; dixhuytiesme livre.	1546	cb31167405f, cb31167406s, cb311674074, cb31167408g, cb31167409t
316	gbooks_1_Z815NLtbQC	Le Voyage et navigation des isles incogneues, contenant choses merveilleuses et fort difficiles à croire, toutesfois joyeuses et recreatives	1556	François	Rabelais	NA	cb31167613m	Le Voyage et navigation des isles incogneues, contenant choses merveilleuses et fort difficiles à croire, toutesfois joyeuses et recreatives	1556	cb31167613m, cb31167616n
317	gallica_bpt6k1040324q	Pantagruel . Les Horribles et espoventables faictz et prouesses du très renommé Pantagruel, roy des Dipsodes, filz du grand géant Gargantua, composez nouvellement par Maistre Alcofrybas Nasier	1533	François	Rabelais	cb31167395z	cb311673938	Les horribles et espoventables faictz et prouesses du très renommé Pantagruel, roy des Dipsodes, filz du grand géant Gargantua , composez nouvellement par Maistre Alcofrybas Nasier	1525	cb311673938, cb31167395z, cb32551756b, cb31167394m, cb311673969, cb31167397n, cb311673980, cb31167399b
317	gallica_bpt6k1040344g	Pantagruel, roy des Dipsodes, restitue à son naturel, avec des faictz et prouesses espoventables, composez par feu M. Alcofribas, abstracteur de quinte essence	1542	François	Rabelais	cb311673980	cb311673938	Les horribles et espoventables faictz et prouesses du très renommé Pantagruel, roy des Dipsodes, filz du grand géant Gargantua , composez nouvellement par Maistre Alcofrybas Nasier	1525	cb311673938, cb31167395z, cb32551756b, cb31167394m, cb311673969, cb31167397n, cb311673980, cb31167399b
317	gallica_bpt6k123777q	Les horribles faictz &amp;amp; prouesses espoventables de Pantagruel, roy des Dipsodes , composez par feu M. Alcofibras [sic], abstracteur de quinte essence.	1537	François	Rabelais	cb311673969	cb311673938	Les horribles et espoventables faictz et prouesses du très renommé Pantagruel, roy des Dipsodes, filz du grand géant Gargantua , composez nouvellement par Maistre Alcofrybas Nasier	1525	cb311673938, cb31167395z, cb32551756b, cb31167394m, cb311673969, cb31167397n, cb311673980, cb31167399b
317	gallica_btv1b550060446	Pantagruel, roy des Dipsodes, restitué à son naturel, avec ses faictz et prouesses espouventables, composés par feu M. Alcofribas, abstracteur de quinte essence. Plus, les Merveilleuses navigations du disciple de Pantagruel, dict Panurge	1542	François	Rabelais	cb31167399b	cb311673938	Les horribles et espoventables faictz et prouesses du très renommé Pantagruel, roy des Dipsodes, filz du grand géant Gargantua , composez nouvellement par Maistre Alcofrybas Nasier	1525	cb311673938, cb31167395z, cb32551756b, cb31167394m, cb311673969, cb31167397n, cb311673980, cb31167399b
317	gallica_btv1b86095855	Les horribles et espoventables faictz et prouesses du très renommé Pantagruel, roy des Dipsodes, filz du grand géant Gargantua , composez nouvellement par Maistre Alcofrybas Nasier	1525	François	Rabelais	cb311673938	cb311673938	Les horribles et espoventables faictz et prouesses du très renommé Pantagruel, roy des Dipsodes, filz du grand géant Gargantua , composez nouvellement par Maistre Alcofrybas Nasier	1525	cb311673938, cb31167395z, cb32551756b, cb31167394m, cb311673969, cb31167397n, cb311673980, cb31167399b
318	gbooks_lNdiAAAAcAAJ	Les Oeuvres De M. Francois Rabelais ; Augmentée de la vie de l'Auteur & de quelques Remarques sur sa vie & sur l'histoire	1691	François	Rabelais	NA	cb31167424q	Les Oeuvres de M. François Rabelais docteur en medicine, contenans la vie, faicts et dicts héroïques de Gargantua et de son filz Panurge : Avec la Prognostication Pantagrueline	1553	cb31167424q, cb31167421p, cb33146957p, cb311674310, cb31167432b, cb31167433p, cb31167427r
318	gbooks_nyQLk-jzBvkC	Les oeuvres de M. François Rabelais, docteur en medecine	1659	François	Rabelais	NA	cb31167424q	Les Oeuvres de M. François Rabelais docteur en medicine, contenans la vie, faicts et dicts héroïques de Gargantua et de son filz Panurge : Avec la Prognostication Pantagrueline	1553	cb31167424q, cb31167421p, cb33146957p, cb311674310, cb31167432b, cb31167433p, cb31167427r
318	gbooks_R9tiAAAAcAAJ	Les Oeuvres De M. François Rabelais, Docteur en Medecine	1663	François	Rabelais	NA	cb31167424q	Les Oeuvres de M. François Rabelais docteur en medicine, contenans la vie, faicts et dicts héroïques de Gargantua et de son filz Panurge : Avec la Prognostication Pantagrueline	1553	cb31167424q, cb31167421p, cb33146957p, cb311674310, cb31167432b, cb31167433p, cb31167427r
319	gbooks_lNdiAAAAcAAJ	Les Oeuvres De M. Francois Rabelais ; Augmentée de la vie de l'Auteur & de quelques Remarques sur sa vie & sur l'histoire	1691	François	Rabelais	NA	cb311674252	Les Oeuvres de M. François Rabelais,... contenans la vie, faicts et dicts héroïques de Gargantua, et de son filz Pantagruel, avec la Prognostication pantagrueline	1556	cb311674252, cb31167426d, cb311674283, cb31167429f, cb311674341, cb31167430n
319	gbooks_nyQLk-jzBvkC	Les oeuvres de M. François Rabelais, docteur en medecine	1659	François	Rabelais	NA	cb311674252	Les Oeuvres de M. François Rabelais,... contenans la vie, faicts et dicts héroïques de Gargantua, et de son filz Pantagruel, avec la Prognostication pantagrueline	1556	cb311674252, cb31167426d, cb311674283, cb31167429f, cb311674341, cb31167430n
319	gbooks_R9tiAAAAcAAJ	Les Oeuvres De M. François Rabelais, Docteur en Medecine	1663	François	Rabelais	NA	cb311674252	Les Oeuvres de M. François Rabelais,... contenans la vie, faicts et dicts héroïques de Gargantua, et de son filz Pantagruel, avec la Prognostication pantagrueline	1556	cb311674252, cb31167426d, cb311674283, cb31167429f, cb311674341, cb31167430n
320	gallica_btv1b84524043	Les songes drolatiques de Pantagruel	1565	François	Rabelais	cb40361412k	cb311676008	Pantagrueline prognostication certaine veritable et infalible [sic] pour lan mil. D. xxxiii. nouvellement composee au profit &amp;amp; advisement de gens estourdis et musars de nature par Maistre Alcofribas architriclin dudict Pantagruel	1532	cb311676008, cb31167598j, cb31167599w, cb40361412k
320	gallica_btv1b8609589t	Pantagrueline prognostication certaine veritable et infalible [sic] pour lan mil. D. xxxiii. nouvellement composee au profit &amp;amp; advisement de gens estourdis et musars de nature par Maistre Alcofribas architriclin dudict Pantagruel	1532	François	Rabelais	cb311676008	cb311676008	Pantagrueline prognostication certaine veritable et infalible [sic] pour lan mil. D. xxxiii. nouvellement composee au profit &amp;amp; advisement de gens estourdis et musars de nature par Maistre Alcofribas architriclin dudict Pantagruel	1532	cb311676008, cb31167598j, cb31167599w, cb40361412k
320	gallica_btv1b8624589t	Les songes drolatiques de Pantagruel	1565	François	Rabelais	cb40361412k	cb311676008	Pantagrueline prognostication certaine veritable et infalible [sic] pour lan mil. D. xxxiii. nouvellement composee au profit &amp;amp; advisement de gens estourdis et musars de nature par Maistre Alcofribas architriclin dudict Pantagruel	1532	cb311676008, cb31167598j, cb31167599w, cb40361412k
321	NA	NA	NA	Guillaume de	Reboul	NA	cb31184620k	Mort courageuse de Sophonisba... par le Sr de Reboul	1597	cb31184620k, cb31184621x
322	gallica_bpt6k1510172g	Le Second livre de Amadis de Gaule , traduict nouvellement d'espaignol en franc̜oys par le seigneur des Essars, Nicolas de Herberay	1541	Garci	Rodríguez de Montalvo	cb361276709	cb361276709	Le Second livre de Amadis de Gaule , traduict nouvellement d'espaignol en franc̜oys par le seigneur des Essars, Nicolas de Herberay	1541	cb361276709, cb361276720, cb36127671n, cb36127673b, cb36127674p, cb36127676c, cb361276751, cb31231878v, cb36127676c, cb36127677q, cb361276782
322	gallica_btv1b8600187t	Le second livre de Amadis de Gaule , traduict nouvellement d'espaignol en franc̜ois par le seigneur des Essars, Nicolas de Herberay	1550	Garci	Rodríguez de Montalvo	cb36127671n	cb361276709	Le Second livre de Amadis de Gaule , traduict nouvellement d'espaignol en franc̜oys par le seigneur des Essars, Nicolas de Herberay	1541	cb361276709, cb361276720, cb36127671n, cb36127673b, cb36127674p, cb36127676c, cb361276751, cb31231878v, cb36127676c, cb36127677q, cb361276782
323	gallica_bpt6k1510166r	Le Cinqiesme livre d'Amadis de Gaule , contenant partie des faictz chevalereux d'Esplandian son filz, &amp;amp; aultres : mis en franc̜ois par le seigneur des Essars Nicolas de Herberay...	1550	Garci	Rodríguez de Montalvo	cb361276991	cb36127698p	Le Cinqiesme livre d'Amadis de Gaule , contenant partie des faictz chevalereux d'Esplandian son filz, &amp;amp; aultres : mis en franc̜ois par le seigneur des Essars Nicolas de Herberay...	1550	cb36127698p, cb361276991, cb36127697b, cb36127700d, cb36127701r, cb361277023, cb36127703f, cb36127704s
323	gallica_btv1b86001909	Le Cinqiesme livre d'Amadis de Gaule , contenant partie des faictz chevalereux d'Esplandian son filz, &amp;amp; aultres : mis en franc̜ois par le seigneur des Essars Nicolas de Herberay...	1550	Garci	Rodríguez de Montalvo	cb36127697b	cb36127698p	Le Cinqiesme livre d'Amadis de Gaule , contenant partie des faictz chevalereux d'Esplandian son filz, &amp;amp; aultres : mis en franc̜ois par le seigneur des Essars Nicolas de Herberay...	1550	cb36127698p, cb361276991, cb36127697b, cb36127700d, cb36127701r, cb361277023, cb36127703f, cb36127704s
323	gbooks_IASDpgkgXDwC	Le Cinqiesme livre d'Amadis de Gaule , contenant partie des faictz chevalereux d'Esplandian son filz, &amp;amp; aultres : mis en franc̜ois par le seigneur des Essars Nicolas de Herberay...	NA	Garci	Rodríguez de Montalvo	NA	cb36127698p	Le Cinqiesme livre d'Amadis de Gaule , contenant partie des faictz chevalereux d'Esplandian son filz, &amp;amp; aultres : mis en franc̜ois par le seigneur des Essars Nicolas de Herberay...	1550	cb36127698p, cb361276991, cb36127697b, cb36127700d, cb36127701r, cb361277023, cb36127703f, cb36127704s
