work_id	volume_file	volume_title	volume_date	prenom_auteur	nom_auteur	volume_edition_id	first_edition	first_edition_titre	first_edition_date	list_edition_bnf
982	gallica_bpt6k8701934h	Artamène, ou le Grand Cyrus... par Mr de Scudéry,... 2e édition...	1650	Madeleine de	Scudéry	cb313418082	cb313418082	Artamène, ou le Grand Cyrus... par Mr de Scudéry,... 2e édition...	1650	cb313418082, cb31341809d, cb313418082, cb31341809d, cb313418082, cb31341809d, cb313418082, cb31341809d, cb31341809d, cb31341811z, cb31341810m
983	NA	NA	NA	Madeleine de	Scudéry	NA	cb313418171	Célanire , dédiée au Roy	1671	cb313418171
984	gallica_bpt6k108428b	Célinte, nouvelle première	1661	Madeleine de	Scudéry	cb31341818c	cb31341818c	Célinte, nouvelle première	1661	cb31341818c
985	gallica_bpt6k87073527	Clélie, histoire romaine... par Mr de Scudéry,...	1656	Madeleine de	Scudéry	cb31341819q	cb31341822m	Clélie, histoire romaine... par Mr de Scudéry,...	1644	cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418218, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341825n, cb31341822m, cb31341827b
985	gallica_bpt6k8707353n	Clélie, histoire romaine... par Mr de Scudéry,...	1659	Madeleine de	Scudéry	cb31341819q	cb31341822m	Clélie, histoire romaine... par Mr de Scudéry,...	1644	cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418218, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341825n, cb31341822m, cb31341827b
985	gallica_bpt6k8707355g	Clélie, histoire romaine... par Mr de Scudéry,...	1660	Madeleine de	Scudéry	cb31341819q	cb31341822m	Clélie, histoire romaine... par Mr de Scudéry,...	1644	cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418218, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341825n, cb31341822m, cb31341827b
985	gallica_bpt6k87073579	Clélie, histoire romaine... par Mr de Scudéry,...	1657	Madeleine de	Scudéry	cb31341819q	cb31341822m	Clélie, histoire romaine... par Mr de Scudéry,...	1644	cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418218, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341825n, cb31341822m, cb31341827b
985	gallica_bpt6k8707358q	Clélie, histoire romaine... par Mr de Scudéry,...	1660	Madeleine de	Scudéry	cb31341819q	cb31341822m	Clélie, histoire romaine... par Mr de Scudéry,...	1644	cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418218, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341825n, cb31341822m, cb31341827b
985	gallica_bpt6k87073594	Clélie, histoire romaine... par Mr de Scudéry,...	1656	Madeleine de	Scudéry	cb31341819q	cb31341822m	Clélie, histoire romaine... par Mr de Scudéry,...	1644	cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418218, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341825n, cb31341822m, cb31341827b
985	gallica_bpt6k8707360s	Clélie, histoire romaine... par Mr de Scudéry,...	1659	Madeleine de	Scudéry	cb31341819q	cb31341822m	Clélie, histoire romaine... par Mr de Scudéry,...	1644	cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418218, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341825n, cb31341822m, cb31341827b
985	gallica_bpt6k87073616	Clélie, histoire romaine... par Mr de Scudéry,...	1660	Madeleine de	Scudéry	cb31341819q	cb31341822m	Clélie, histoire romaine... par Mr de Scudéry,...	1644	cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418218, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341825n, cb31341822m, cb31341827b
985	gallica_bpt6k8707367p	Clélie, histoire romaine... par Mr de Scudéry,...	1656	Madeleine de	Scudéry	cb31341819q	cb31341822m	Clélie, histoire romaine... par Mr de Scudéry,...	1644	cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418218, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341825n, cb31341822m, cb31341827b
985	gallica_bpt6k87073683	Clélie, histoire romaine... par Mr de Scudéry,...	1659	Madeleine de	Scudéry	cb31341819q	cb31341822m	Clélie, histoire romaine... par Mr de Scudéry,...	1644	cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb31341822m, cb31341823z, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418218, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb31341820x, cb313418249, cb31341822m, cb31341819q, cb31341823z, cb31341825n, cb313418260, cb313418249, cb31341822m, cb31341825n, cb31341822m, cb31341827b
986	gallica_bpt6k1085846	Ibrahim, ou L'illustre Bassa	1665	Madeleine de	Scudéry	cb31341850v	cb31341849n	Ibrahim, ou l'Illustre Bassa . Dédié à Mademoiselle de Rohan. Premiere [-suite de la seconde] partie	1641	cb31341849n, cb31341849n, cb31341849n, cb31341849n, cb31341850v
986	gallica_bpt6k108585k	Ibrahim, ou L'illustre Bassa	1665	Madeleine de	Scudéry	cb31341850v	cb31341849n	Ibrahim, ou l'Illustre Bassa . Dédié à Mademoiselle de Rohan. Premiere [-suite de la seconde] partie	1641	cb31341849n, cb31341849n, cb31341849n, cb31341849n, cb31341850v
986	gallica_bpt6k108586z	Ibrahim, ou L'illustre Bassa	1665	Madeleine de	Scudéry	cb31341850v	cb31341849n	Ibrahim, ou l'Illustre Bassa . Dédié à Mademoiselle de Rohan. Premiere [-suite de la seconde] partie	1641	cb31341849n, cb31341849n, cb31341849n, cb31341849n, cb31341850v
986	gallica_bpt6k108587b	Ibrahim, ou L'illustre Bassa	1665	Madeleine de	Scudéry	cb31341850v	cb31341849n	Ibrahim, ou l'Illustre Bassa . Dédié à Mademoiselle de Rohan. Premiere [-suite de la seconde] partie	1641	cb31341849n, cb31341849n, cb31341849n, cb31341849n, cb31341850v
986	gallica_bpt6k1268722s	Ibrahim, ou L'illustre Bassa	1665	Madeleine de	Scudéry	cb31341850v	cb31341849n	Ibrahim, ou l'Illustre Bassa . Dédié à Mademoiselle de Rohan. Premiere [-suite de la seconde] partie	1641	cb31341849n, cb31341849n, cb31341849n, cb31341849n, cb31341850v
987	gallica_bpt6k109255w	La promenade de Versailles	1669	Madeleine de	Scudéry	cb313418667	cb313418667	La promenade de Versailles	1669	cb313418667
988	gallica_bpt6k1084392	Mathilde. Dedié à Monsieur frere unique du Roy.	1667	Madeleine de	Scudéry	cb334752747	cb334752747	Mathilde. Dedié à Monsieur frere unique du Roy.	1667	cb334752747
989	gallica_bpt6k8587265	Berenice	1649	Jean Regnault de	Segrais	cb313457589	cb313457589	Berenice	1648	cb313457589, cb313457589, cb313457589, cb313457589
989	gallica_bpt6k858727j	Berenice	1650	Jean Regnault de	Segrais	cb313457589	cb313457589	Berenice	1648	cb313457589, cb313457589, cb313457589, cb313457589
989	gallica_bpt6k858728x	Berenice	1651	Jean Regnault de	Segrais	cb313457589	cb313457589	Berenice	1648	cb313457589, cb313457589, cb313457589, cb313457589
989	gallica_bpt6k8587299	Berenice	1649	Jean Regnault de	Segrais	cb313457589	cb313457589	Berenice	1648	cb313457589, cb313457589, cb313457589, cb313457589
990	NA	NA	NA	Jean Regnault de	Segrais	NA	cb32624254j	Bérénice... Ire [-IIe] partie [- Suite de la seconde partie de Bérénice]	1648	cb32624254j, cb32624254j, cb32624254j, cb32624254j, cb32624254j
991	gallica_bpt6k123428f	Le Tolédan [Première partie]	1647	Jean Regnault de	Segrais	NA	cb31345777k	Le Tolédan [Première partie]	1647	cb31345777k, cb313457825
992	gallica_bpt6k123432h	Le Tolédan. Cinquième partie	1655	Jean Regnault de	Segrais	NA	cb31345781t	Le Tolédan. Cinquième partie	1655	cb31345781t
993	gallica_bpt6k1234314	Le Tolédan. Quatrième partie	1653	Jean Regnault de	Segrais	NA	cb31345780g	Le Tolédan. Quatrième partie	1653	cb31345780g
994	gallica_bpt6k123429t	Le Tolédan. Seconde partie	1649	Jean Regnault de	Segrais	NA	cb31345778x	Le Tolédan. Seconde partie	1649	cb31345778x
995	gallica_bpt6k123430r	Le Tolédan. Troisième partie	1649	Jean Regnault de	Segrais	NA	cb313457798	Le Tolédan. Troisième partie	1649	cb313457798
996	gallica_bpt6k1520993p	Les nouvelles françoises, ou Les divertissemens de la princesse Aurélie	1656	Jean Regnault de	Segrais	cb31345762j	cb31345762j	Les nouvelles françoises, ou Les divertissemens de la princesse Aurélie	1656	cb31345762j, cb31345762j
996	gallica_bpt6k5656739z	Les nouvelles françoises, ou Les divertissemens de la princesse Aurélie	1657	Jean Regnault de	Segrais	cb31345762j	cb31345762j	Les nouvelles françoises, ou Les divertissemens de la princesse Aurélie	1656	cb31345762j, cb31345762j
996	gallica_btv1b8600016d	Les nouvelles françoises, ou Les divertissemens de la princesse Aurélie	1656	Jean Regnault de	Segrais	cb31345762j	cb31345762j	Les nouvelles françoises, ou Les divertissemens de la princesse Aurélie	1656	cb31345762j, cb31345762j
997	gallica_bpt6k10433430	Zayde, histoire espagnole, par M. de Segrais, avec un Traité de l'origine des romans, par M. Huet	1670	Jean Regnault de	Segrais	cb31345784v	cb31345784v	Zayde, histoire espagnole, par M. de Segrais, avec un Traité de l'origine des romans, par M. Huet	1670	cb31345784v, cb31345784v
997	gallica_bpt6k1043345t	Zayde, histoire espagnole, par M. de Segrais, avec un Traité de l'origine des romans, par M. Huet	1670	Jean Regnault de	Segrais	cb31345784v	cb31345784v	Zayde, histoire espagnole, par M. de Segrais, avec un Traité de l'origine des romans, par M. Huet	1670	cb31345784v, cb31345784v
998	NA	NA	NA	Mlle de	Sénecterre	NA	cb31351506r	La Suite et conclusion d'Orasie...	1648	cb31351506r
999	gallica_bpt6k8728809t	Orasie...	1646	Mlle de	Sénecterre	cb31351505d	cb31351505d	Orasie...	1646	cb31351505d
999	gallica_bpt6k8728810g	Orasie...	1646	Mlle de	Sénecterre	cb31351505d	cb31351505d	Orasie...	1646	cb31351505d
999	gallica_bpt6k8728811w	Orasie...	1646	Mlle de	Sénecterre	cb31351505d	cb31351505d	Orasie...	1646	cb31351505d
999	gallica_bpt6k87288129	Orasie...	1646	Mlle de	Sénecterre	cb31351505d	cb31351505d	Orasie...	1646	cb31351505d
1000	NA	NA	NA	Charles de	Sercy	NA	cb31353570b	L'Amant de bonne-foy...	1672	cb31353570b
1001	gallica_bpt6k5477144k	L'Arcadie de la comtesse de Pembrok , mise en nostre langue, de l'anglois de Messire Philippes Sidney	1624	Philip	Sidney	cb313643451	cb313643451	L'Arcadie de la comtesse de Pembrok , mise en nostre langue, de l'anglois de Messire Philippes Sidney	1624	cb313643451, cb31364347q, cb313643451, cb31364346c
1001	gallica_bpt6k5838831j	L'Arcadie de la comtesse de Pembrok , mise en nostre langue, de l'anglois de Messire Philippes Sidney	1625	Philip	Sidney	cb313643451	cb313643451	L'Arcadie de la comtesse de Pembrok , mise en nostre langue, de l'anglois de Messire Philippes Sidney	1624	cb313643451, cb31364347q, cb313643451, cb31364346c
1002	gallica_bpt6k87124277	Le Capucin de Sicile, ou l'Histoire de F. Bernard de Corléon, religieux de la province de Palerme	1690	Le P.	Sixte de Paris	cb313751588	cb313751588	Le Capucin de Sicile, ou l'Histoire de F. Bernard de Corléon, religieux de la province de Palerme	1690	cb313751588
1002	gbooks_JwggGtg9mlQC	Le Capucin de Sicile, ou l'Histoire de F. Bernard de Corléon, religieux de la province de Palerme	1690	Le P.	Sixte de Paris	NA	cb313751588	Le Capucin de Sicile, ou l'Histoire de F. Bernard de Corléon, religieux de la province de Palerme	1690	cb313751588
1003	gbooks_nvxLeDLUp-AC	L'amour innocent ou L'illustre caualier	1659	de	Someire	NA	cb313828471	L'Amour innocent, ou l'Illustre cavalier, par le sieur de Someire	1651	cb313828471
1004	gbooks_0DfyVWOzQBcC	Chriserionte de Gaule...	1620	De	Sonan	NA	cb313836362	Chriserionte de Gaule, histoire mémorable nouvellement et miraculeusement trouvée en la Terre Saincte, par le Sr de Sonan,...	1620	cb313836362
1005	gallica_bpt6k3042027z	L'anti-roman ou L'histoire du berger Lysis , accompagnee de ses remarques. Par Jean de La Lande, poitevin	1634	Charles	Sorel	cb313855666	cb313855666	L'anti-roman ou L'histoire du berger Lysis , accompagnee de ses remarques. Par Jean de La Lande, poitevin	1633	cb313855666, cb313855666
1005	gallica_bpt6k3042079p	L'anti-roman ou L'histoire du berger Lysis , accompagnee de ses remarques. Par Jean de La Lande, poitevin	1634	Charles	Sorel	cb313855666	cb313855666	L'anti-roman ou L'histoire du berger Lysis , accompagnee de ses remarques. Par Jean de La Lande, poitevin	1633	cb313855666, cb313855666
1005	gallica_bpt6k3045703w	L'anti-roman ou L'histoire du berger Lysis , accompagnee de ses remarques. Par Jean de La Lande, poitevin	1634	Charles	Sorel	cb313855666	cb313855666	L'anti-roman ou L'histoire du berger Lysis , accompagnee de ses remarques. Par Jean de La Lande, poitevin	1633	cb313855666, cb313855666
1006	NA	NA	NA	Charles	Sorel	NA	cb313855995	L'Histoire des pensées meslée de petits jeux, nouvelle galante	1671	cb313855995
1007	gallica_bpt6k87019244	L'Orphize de Chrysante	1626	Charles	Sorel	cb313855697	cb313855697	L'Orphize de Chrysante	1626	cb313855697
1008	gallica_bpt6k6297118c	La description de l'Isle de portraiture et de la ville des portraits	1659	Charles	Sorel	cb31385547x	cb31385547x	La description de l'Isle de portraiture et de la ville des portraits	1659	cb31385547x
1009	gallica_bpt6k8702345j	La Seconde partie du Berger extravagant... mise en lumière par Jean de La Lande, poitevin [Charles Sorel]. 2e édition	1633	Charles	Sorel	cb31385565v	cb31385565v	La Seconde partie du Berger extravagant... mise en lumière par Jean de La Lande, poitevin [Charles Sorel]. 2e édition	1633	cb31385565v
1010	gbooks_McxNAAAAcAAJ	La vraye histoire comique de Francion	1685	Charles	Sorel	NA	cb31385571s	La Vraye histoire comique de Francion... composée par N. de Moulinet, sieur Du Parc [Charles Sorel]... amplifiée en plusieurs endroits et augmentée du XIIe livre...	1641	cb31385571s, cb313855724, cb313855724
1011	gallica_bpt6k65668421	Le Berger extravagant , où, parmy des fantaisies amoureuses, on void les impertinences des romans et de la poésie. Remarques sur les XIV livres du Berger extravagant, où les plus extraordinaires choses qui s'y voyent sont appuyées de diverses authoritez, et où l'on treuve des recueils de tout ce qu'il y a de remarquable dans les romans...	1627	Charles	Sorel	cb31385562t	cb31385562t	Le Berger extravagant , où, parmy des fantaisies amoureuses, on void les impertinences des romans et de la poésie. Remarques sur les XIV livres du Berger extravagant, où les plus extraordinaires choses qui s'y voyent sont appuyées de diverses authoritez, et où l'on treuve des recueils de tout ce qu'il y a de remarquable dans les romans...	1627	cb31385562t, cb31385561g, cb31385562t, cb31385564h, cb313855635, cb326394895, cb31385564h, cb31385564h, cb31385564h, cb31385564h, cb31385564h, cb31385564h, cb31385564h
1011	gallica_bpt6k6566846p	Le Berger extravagant , où, parmy des fantaisies amoureuses, on void les impertinences des romans et de la poésie. Remarques sur les XIV livres du Berger extravagant, où les plus extraordinaires choses qui s'y voyent sont appuyées de diverses authoritez, et où l'on treuve des recueils de tout ce qu'il y a de remarquable dans les romans...	1627	Charles	Sorel	cb31385562t	cb31385562t	Le Berger extravagant , où, parmy des fantaisies amoureuses, on void les impertinences des romans et de la poésie. Remarques sur les XIV livres du Berger extravagant, où les plus extraordinaires choses qui s'y voyent sont appuyées de diverses authoritez, et où l'on treuve des recueils de tout ce qu'il y a de remarquable dans les romans...	1627	cb31385562t, cb31385561g, cb31385562t, cb31385564h, cb313855635, cb326394895, cb31385564h, cb31385564h, cb31385564h, cb31385564h, cb31385564h, cb31385564h, cb31385564h
1011	gallica_bpt6k6566849x	Le Berger extravagant , où, parmy des fantaisies amoureuses, on void les impertinences des romans et de la poésie. Remarques sur les XIV livres du Berger extravagant, où les plus extraordinaires choses qui s'y voyent sont appuyées de diverses authoritez, et où l'on treuve des recueils de tout ce qu'il y a de remarquable dans les romans...	1628	Charles	Sorel	cb31385562t	cb31385562t	Le Berger extravagant , où, parmy des fantaisies amoureuses, on void les impertinences des romans et de la poésie. Remarques sur les XIV livres du Berger extravagant, où les plus extraordinaires choses qui s'y voyent sont appuyées de diverses authoritez, et où l'on treuve des recueils de tout ce qu'il y a de remarquable dans les romans...	1627	cb31385562t, cb31385561g, cb31385562t, cb31385564h, cb313855635, cb326394895, cb31385564h, cb31385564h, cb31385564h, cb31385564h, cb31385564h, cb31385564h, cb31385564h
1012	NA	NA	NA	Charles	Sorel	NA	cb31385568w	Les Nouvelles choisies, où se trouvent divers incidens d'amour et de fortune	1645	cb31385568w
1013	gbooks_hAo6AAAAcAAJ	Les nouvelles françoises	1623	Charles	Sorel	NA	cb31385567j	Les Nouvelles françoises, où se trouvent les divers effects de l'amour et de la fortune et desquels voici les titres : le Pauvre généreux, les Mal mariez, la Soeur jalouse, les Trois amants, la Recognoissance d'un fils	1623	cb31385567j
1013	gbooks_uQSQFWu_vaEC	Les Nouvelles françoises (par Charles Sorel). Où se trouuent les diuers effects de l'Amour et de la Fortune...	1623	Charles	Sorel	NA	cb31385567j	Les Nouvelles françoises, où se trouvent les divers effects de l'amour et de la fortune et desquels voici les titres : le Pauvre généreux, les Mal mariez, la Soeur jalouse, les Trois amants, la Recognoissance d'un fils	1623	cb31385567j
1014	gbooks_YIH0mAEACAAJ	Les Visions admirables du pélerin de Parnasse ou Divertissement des bonnes compagnies, et des esprits curieux. Par un des beaux esprits de ce temps	1635	Charles	Sorel	NA	cb33646335k	Les Visions admirables du pélerin de Parnasse ou Divertissement des bonnes compagnies, et des esprits curieux. Par un des beaux esprits de ce temps	1635	cb33646335k
1015	gallica_bpt6k65084483	Polyandre , histoire comique	1648	Charles	Sorel	cb32639491q	cb32639491q	Polyandre , histoire comique	1648	cb32639491q, cb31385570f
1015	gallica_bpt6k65103229	Polyandre , histoire comique	1648	Charles	Sorel	cb32639491q	cb32639491q	Polyandre , histoire comique	1648	cb32639491q, cb31385570f
1016	gallica_bpt6k580676	Relation de ce qui s'est passé dans la nouvelle découverte du royaume de Frisquemore	1662	Charles	Sorel	NA	cb313855577	Relation de ce qui s'est passé dans la nouvelle découverte du royaume de Frisquemore	1662	cb313855577
1017	gallica_bpt6k87023051	La Sage-folie, fontaine d'allégresse, mère des plaisirs, reyne des belles humeurs, pour la défense des personnes joviales... oeuvre morale... utile à toutes sortes de personnes. [La Délectable folie, support des capricieux, soulas des fantasques, nourriture des bigearres, pour l'utilité des cerveaux faibles.] Faicte italienne par Ant. Marie Spelte... et traduite en françois par L. Garon. Ire [-IIe] partie	1628	Antonio Maria	Spelta	cb31392649c	cb31392649c	La Sage-folie, fontaine d'allégresse, mère des plaisirs, reyne des belles humeurs, pour la défense des personnes joviales... oeuvre morale... utile à toutes sortes de personnes. [La Délectable folie, support des capricieux, soulas des fantasques, nourriture des bigearres, pour l'utilité des cerveaux faibles.] Faicte italienne par Ant. Marie Spelte... et traduite en françois par L. Garon. Ire [-IIe] partie	1628	cb31392649c, cb31392650k, cb31392651x
1017	gallica_bpt6k8702306f	La Sage-folie, fontaine d'allégresse, mère des plaisirs, reyne des belles humeurs, pour la défense des personnes joviales... oeuvre morale... utile à toutes sortes de personnes. [La Délectable folie, support des capricieux, soulas des fantasques, nourriture des bigearres, pour l'utilité des cerveaux faibles.] Faicte italienne par Ant. Marie Spelte... et traduite en françois par L. Garon. Ire [-IIe] partie	1628	Antonio Maria	Spelta	cb31392649c	cb31392649c	La Sage-folie, fontaine d'allégresse, mère des plaisirs, reyne des belles humeurs, pour la défense des personnes joviales... oeuvre morale... utile à toutes sortes de personnes. [La Délectable folie, support des capricieux, soulas des fantasques, nourriture des bigearres, pour l'utilité des cerveaux faibles.] Faicte italienne par Ant. Marie Spelte... et traduite en françois par L. Garon. Ire [-IIe] partie	1628	cb31392649c, cb31392650k, cb31392651x
1018	gallica_bpt6k8702339t	La Constante Amarilis Divisée en quatre discours. Traduite d'espagnol en françois par N. L. Parisien	1614	Cristóbal	Suárez de Figueroa	cb31417635d	cb31417635d	La Constante Amarilis Divisée en quatre discours. Traduite d'espagnol en françois par N. L. Parisien	1614	cb31417635d
1018	gbooks_4V_2ecjsRTEC	La Constante Amarilis Divisée en quatre discours. Traduite d'espagnol en françois par N. L. Parisien	1614	Cristóbal	Suárez de Figueroa	NA	cb31417635d	La Constante Amarilis Divisée en quatre discours. Traduite d'espagnol en françois par N. L. Parisien	1614	cb31417635d
1019	gallica_bpt6k6553447h	La fausse Clelie histoire francoise, galante et comique	1671	Adrien-Thomas Perdou de	Subligny	cb31417966h	cb31417966h	La fausse Clelie histoire francoise, galante et comique	1671	cb31417966h, cb314179655
1020	gbooks_4u05AAAAcAAJ	Les Avantures +Aventures+  ou Memoires de la vie de Henriette-Sylvie de Moliere . Premiere [-sixieme] partie	1700	Adrien-Thomas Perdou de	Subligny	NA	cb35946454x	Les Avantures +Aventures+  ou Memoires de la vie de Henriette-Sylvie de Moliere . Premiere [-sixieme] partie	1700	cb35946454x
1021	gbooks_McwUAAAAQAAJ	Memoires de la vie de Henriette-Sylvie de Moliere ...	1672	Adrien-Thomas Perdou de	Subligny	NA	cb31581272p	Memoires de la vie de Henriette-Sylvie de Moliere . Premiere [-sixième] partie	1693	cb31581272p
1022	gallica_btv1b86120488	Inventaire universel des oeuvres de Tabarin, contenant ses fantaisies, dialogues, paradoxes, gaillardises, rencontres, farces et conceptions. Oeuvre excellent où, parmy les subtilitez tabariniques, on voit l'éloquente doctrine du sieur de Mondor. Le tout curieusement recherché et receuilly, et mis en bon ordre	1622	none	Tabarin	cb31426645p	cb31426645p	Inventaire universel des oeuvres de Tabarin, contenant ses fantaisies, dialogues, paradoxes, gaillardises, rencontres, farces et conceptions. Oeuvre excellent où, parmy les subtilitez tabariniques, on voit l'éloquente doctrine du sieur de Mondor. Le tout curieusement recherché et receuilly, et mis en bon ordre	1622	cb31426645p, cb314266461
1023	NA	NA	NA	none	Tabarin	NA	cb314266779	Juste plainte du Sr Tabarin contre l'un des ministres de Charenton	1624	cb314266779
